Firm Name,Year End,EoF for SCR (£m),Excess of assets over liabilities (£m) [= equity],GWP (£m),NWP (£m) ,SCR (£m),SCR coverage ratio,Total assets (£m),Total liabilities (£m)
Firm 137,2017,162.42897761053885,62.22795642922606,0.0,0.0,57.93674735554203,2.022071456077755,423.70957272891434,333.53523856620774
Firm 137,2018,69.92427551220698,40.342176127656636,0.0,0.0,92.79380856885558,3.129877121034027,349.06920748058434,36.24504995850796
Firm 137,2019,126.85567817515741,167.73162227332912,0.0,0.0,79.91954583376771,3.224801245789322,226.55969948477292,191.17033660610528
Firm 137,2020,74.40276146910821,130.48379923143375,0.0,0.0,14.709433498780477,2.7663240720544935,328.0930153574119,256.7456548762668
Firm 138,2016,14.109109700761236,4.29905940408618,5.229391055988122,13.86070685409215,4.057728319378009,0.255085530856696,13.21566835014461,3.991582008926036
Firm 138,2017,25.124134735395568,15.82731377056473,5.887247218118659,0.5064707884566688,6.784936835514928,1.1907589497635491,31.02300079725109,0.3300841272483192
Firm 138,2018,10.06140035258204,7.960301642727576,20.82734669655184,13.231813059011982,7.3690384831429006,2.795252807086465,19.046122000227445,6.486215315414273
Firm 138,2019,11.146323888771724,29.258086314498836,0.0,0.0,0.0,0.0,33.950598670450596,5.109068186159868
Firm 138,2020,0.002678503736333098,22.015846278724542,10.749931755907362,16.54555887481682,3.6951921063750124,4.917950375707048,15.10208561374544,7.429966019441252
Firm 139,2016,301.1608180374637,381.87191798471287,1264.6100778687223,700.6041173817184,148.4443589432998,0.5431974338801037,30.334899615105886,938.1347059754453
Firm 139,2017,458.401346526711,226.47933867298752,1300.1900045576476,678.8890083753743,102.0025241762806,2.130567630469845,1114.229263804941,1378.2933915308176
Firm 139,2018,314.34978272903993,406.64075201578794,259.2765917991671,1013.5704262532093,384.0863282445266,1.3623894023541014,2107.3804153502133,987.4425401296143
Firm 139,2019,400.5261449742879,23.35690710869197,728.9246391989071,208.04964553667423,102.85466473244556,2.030574061194715,2396.7836607828017,1229.0209068212853
Firm 139,2020,596.0343844669392,358.7411181320738,284.18940765720663,468.0946865142005,137.1707314603705,0.2403237401579703,1196.4804510113818,1323.4256884123943
Firm 14,2016,37.85810325642288,19.27238886573608,19.828625297464356,29.427988326035532,2.505095775057833,0.7037938085199473,46.82956600260169,1.3288767741962588
Firm 14,2017,12.843049957751889,24.83114929782483,18.65044708294202,13.913677755093458,12.65855444352931,1.1704297655691895,92.39733576609173,22.63378591724947
Firm 14,2018,37.329882692018074,32.028927517107796,24.920034075197066,32.71343995849862,1.2687491816273626,1.9754103870891389,5.80551402253534,21.75684710592785
Firm 14,2019,39.85322956315858,3.445109892581502,17.857698243406848,17.69953340672928,9.569593545800315,3.319756366308093,38.51452500616982,37.90361418468265
Firm 14,2020,14.336941835429965,42.60710120333536,13.931390125809887,0.5172501240927921,8.41287268839809,0.665106360947444,19.475371422114147,43.351358047825514
Firm 140,2016,13.467441120099682,0.8290097610083537,4.3887870475272415,1.9044879257320315,0.8468821338179549,6.433983053956638,25.04359328348321,4.812827947098997
Firm 140,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 140,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 140,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 140,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 141,2016,-14.395189366157236,-64.38508828264732,0.0,0.0,84.41410072663457,-0.6351237589160346,7479.318184338011,4007.7727289919353
Firm 141,2017,-83.2026672398316,-123.60957750186778,0.0,0.0,192.14201083844404,-0.3623300000276877,6022.886603719437,2928.469241460299
Firm 141,2018,-60.67596672238157,-29.277381605311056,0.0,0.0,196.49960937433158,-0.8498330258194751,2380.6563201328977,4563.604530651755
Firm 141,2019,-19.438468058597806,-72.05002801184553,0.0,0.0,111.66121965201336,-0.18115862051046527,4821.314150589583,628.0251152221516
Firm 141,2020,-162.2450159506005,-84.4628989730577,0.0,0.0,26.01574912254542,-0.3004710045928433,5563.762944496598,5941.030181619787
Firm 142,2016,74.97942484033372,131.30232132896614,114.04531410308505,0.0,20.298211975484527,8.831402520491899,5101.748871035151,2844.0726639239024
Firm 142,2017,0.0,137.49877826407513,170.1386354940639,0.0,0.0,0.0,6198.682418561645,3937.1752859717294
Firm 142,2018,0.0,89.4897686003039,108.27090060442077,0.0,0.0,0.0,926.1994450101265,2630.6985773379797
Firm 142,2019,0.0,84.72083200753387,103.97446870894771,0.0,0.0,0.0,729.7046601256784,4604.601679488321
Firm 142,2020,0.0,66.1783168366853,60.99072854613776,0.0,0.0,0.0,4295.504116683799,2020.2657315420495
Firm 143,2016,10.925443936891439,2.298974562045239,6.010367772247723,0.0,0.5116908120799271,9.191001373393387,2.1813656235096004,4.294328276386011
Firm 143,2017,9.945388020182438,3.9827982892297316,4.467422605999465,0.0,2.8365245671159682,5.002467429265775,13.625313426245768,5.340753375926293
Firm 143,2018,13.389212904253982,3.0934964817675983,6.764501236143201,0.0,0.8294486121353327,5.417238556918422,3.3525931853044852,2.4414053890692275
Firm 143,2019,12.069002880690165,1.5641862722389692,1.8643407080740515,0.0,0.7388658890975751,2.7193416933555636,15.811924540230507,2.907900688933162
Firm 143,2020,0.8622528250510331,1.298662265019094,3.963605369606349,0.0,0.8296042594765409,5.98247418157194,5.5126895452200895,2.7154373129727527
Firm 144,2016,41.697632252630015,51.91431146490913,3.6970642374197085,3.665660747162737,23.9017072653127,1.854483635029769,3.483479664255502,14.85034544890373
Firm 144,2017,15.985228813599633,0.3364875709481972,2.0678834050603605,1.824977096479891,4.897716102238161,3.1926396614293906,48.27115542607014,15.870717995523972
Firm 144,2018,58.397307277881865,36.275488302938,-0.1592389090414356,-0.042440756067678574,34.275400523832,4.159865194302654,120.73739580815513,48.3847697464834
Firm 144,2019,75.59347096736448,44.504189201614615,0.4784557953449333,0.3547134237386614,18.500801840050503,1.784129489788686,124.35411422463899,41.2688318407431
Firm 144,2020,75.70729259281973,39.596962776776145,0.001362383381566115,0.009221958110660096,9.784966976659119,3.4247914761545366,70.68417945681239,7.767201992217866
Firm 145,2016,1.4372505264886937,0.39104244903427465,0.0,0.0,2.142746398884683,2.230143228931407,33.806929398257154,42.31155799203147
Firm 145,2017,0.25861659734066467,3.5157539565381133,0.0,0.0,2.670563131487325,1.4725148071357694,28.803669094783935,10.83113874661821
Firm 145,2018,4.591977345175539,5.27063286028619,0.0,0.0,2.2918286632555267,4.104708570546479,28.615796762161537,17.08253725526363
Firm 145,2019,4.447294525518248,3.0870824064861266,0.0,0.0,0.6328941652195473,2.598923705729755,5.817791223182836,13.15740109524491
Firm 145,2020,5.170980101244245,3.883538227878427,0.0,0.0,1.8213115625883172,1.7478084240249485,23.53838644736001,11.486406868783726
Firm 146,2016,20.74971715809353,13.231092406560881,0.46252569557679973,0.4095623909485256,1.784817574178346,16.849484685189953,44.43407533387564,3.048272235186236
Firm 146,2017,8.37594680524837,30.344070211846937,0.11300275422385349,0.3533642207700438,1.7595189753441056,0.5592124558379178,0.3175673175857422,3.5019355228499163
Firm 146,2018,33.47637674681662,7.64206712643184,0.059613957606440955,0.40671972083655716,2.429704781997658,11.707146810314155,24.20642282808111,3.0802902246570003
Firm 146,2019,18.44183851043504,41.322384699983715,0.24353753822719623,0.22917423003166973,0.520517227282222,5.482024495753143,50.835667761166356,1.6164021375109947
Firm 146,2020,33.109166984930766,16.117268047124973,0.0,0.0,0.32716678766712476,19.13648418019908,41.832906908465006,1.141530060707522
Firm 147,2016,15.565577692119351,2.513692305384696,0.0,0.0,4.6070959218102985,4.151462782134934,2.003642021479208,15.205121261736007
Firm 147,2017,4.985952683859965,7.2572044786008325,0.0,0.0,0.6641288313507556,0.46167327593694785,15.862853059927266,6.100027553881604
Firm 147,2018,22.02096194591601,0.6697707555431921,0.0,0.0,0.11963927188650664,2.8740370366601167,15.107185936842685,1.1182777491373295
Firm 147,2019,4.932496497197466,7.852736570875816,0.0,0.0,3.827801901668091,6.907660268807079,21.55303798710577,1.0487598124356725
Firm 147,2020,16.308418695939178,1.1120466090400192,0.0,0.0,1.0355325760913194,3.2344390283378934,21.756677563338243,3.0507726594682194
Firm 148,2016,63.84951996801078,185.82094373968798,32.96531106936361,71.33795716359184,121.9774795916668,1.204698337631577,7.899935373395686,-9.955904860505559
Firm 148,2017,112.24850416761707,358.28055282057454,18.33120999877492,101.60790352833183,99.86226264781435,1.8114606803438114,8.132000232245218,-11.660672438375586
Firm 148,2018,118.46913728886372,298.5988602088043,18.12101166925573,83.9119961120622,76.37074819160877,1.4841319210291521,129.97745326321578,-118.47920059392183
Firm 148,2019,80.10351717242966,95.33059939215342,106.55935826824806,16.37866459928119,116.77420333437396,1.4952492337126233,145.48504281579653,-31.168764706549577
Firm 148,2020,106.304748429597,195.0693042322148,79.77802730139261,94.70861115186261,69.01835740375836,0.17059338137166957,126.14942651102277,-4.700165667860033
Firm 149,2016,2.0917411090743037,26.2100905375668,117.92693171461453,1.4318425535979593,17.55576616331416,0.3951018614353847,224.36312985047968,124.28534019137454
Firm 149,2017,34.84713397357202,21.627056468409354,41.83663530531882,14.715960556781175,6.487243299357719,0.8728436905712686,20.23458684508014,282.05454644425714
Firm 149,2018,16.067578937275634,12.84103576376841,114.5353105483583,-11.0072928619196,11.182567910915457,0.3244978069000139,233.20909751520313,155.5490607244039
Firm 149,2019,13.168959370731669,8.446747174949012,33.50212650169742,0.24453412414297088,3.3802111335152416,2.0778491375799732,127.20855435359394,235.68460610141298
Firm 149,2020,31.00617519281412,18.25693393262711,46.89980511747114,33.66086692735097,12.310764315743988,1.7968886111762956,225.55861620083263,133.22410332612515
Firm 15,2016,42.85532149376543,9.94428045126511,11.758423615447755,0.768942120483674,36.34521977609326,3.0662240937896432,50.31560378803088,-1.081449853482934
Firm 15,2017,87.68463382890856,0.4035708499872898,9.614624104145697,5.012982884616881,32.407108046930254,2.396847770194612,10.810442874081339,-0.1331644425549533
Firm 15,2018,91.89384656527567,12.111128662461724,6.839855019181478,12.105206065911863,68.13157067352167,1.9811526920822995,76.08019353440396,-6.206818416677608
Firm 15,2019,81.43292719315292,100.63182534645185,0.6442782586471698,10.039164806239127,58.83489899870776,1.8979816746725833,66.14158197226435,-0.6285382616846603
Firm 15,2020,83.3712414571672,21.06652951787844,6.463378884942439,0.5637541700620288,40.1982256432511,0.38847711592575024,19.62725474869196,-28.920955872514284
Firm 150,2016,555.9878383222892,921.9713609440315,727.5350822614313,125.0995816160884,333.7936035043115,2.9868499538128157,466.3884772228851,-550.9757087014244
Firm 150,2017,96.59799886365556,39.77145277508886,155.71431059944263,560.7115590266649,561.9545664955538,0.19423396231007656,100.68634764514991,-23.951763496897637
Firm 150,2018,33.7391252333777,1358.1795938226703,803.7075056604925,993.3929932462532,36.043401583872416,0.11563516014904425,243.03361250888221,-1105.4153262016146
Firm 150,2019,1007.9485161523266,663.4330354996582,192.494924846774,1224.4924913756795,1404.5723312809432,2.3286635343996545,9.049966717660856,-390.7534151291143
Firm 150,2020,1193.3145826705006,1305.317494290081,99.49732597874109,46.121804467063946,106.57253918115198,1.0263527645046937,-39.92464650150165,-1487.1077640046003
Firm 151,2016,2349.4489360283856,4277.723319560474,12222.424865568506,-1578.0717237925387,777.6184071035735,1.481909759572965,98684.55673183674,96917.24734982633
Firm 151,2017,2362.5400641592128,1568.3700384654396,8634.614028967737,10665.118063522266,1636.9527364856954,2.5429288574880484,64015.671559654045,39148.642414657574
Firm 151,2018,1087.284514017479,3102.8169164854944,94.58336628095452,12231.905984375437,335.4594448552315,0.5598858873604607,20473.145705745064,93957.22244204141
Firm 151,2019,3448.996769770662,2085.7857263674955,2494.6506445818713,7970.539382345731,1468.6166957992282,2.672881252372204,68390.63459725783,123163.63514261511
Firm 151,2020,1717.272259250502,725.7343654038069,15824.69245685633,5554.254801945133,478.8992374952594,0.5792335814005943,124326.02011743069,93986.99039273086
Firm 152,2016,58.80773719061987,68.26535576847135,33.577361908237734,22.03930035050196,14.16681082729929,0.9760539173790367,229.30309986551237,36.483516089136266
Firm 152,2017,52.074930312573805,131.60410027769638,21.57305950086677,1.5610750577503867,6.9551943667058245,0.645602231787901,90.39341890745939,50.56464778200696
Firm 152,2018,65.1122726223697,71.52662268502412,10.246893183498997,4.446429982106359,43.77525857925341,1.5416446540115627,169.54731835885238,57.64059311041428
Firm 152,2019,73.3040304866665,12.368526970334468,0.14224270221577467,0.4409277507975833,1.3881612074261698,1.4442262780401807,63.94756863096045,21.418154373818826
Firm 152,2020,2.0729103796355015,5.972874724655393,-0.717656544429574,-3.1744580782838714,0.597748428587248,16.89781810950309,2.7983721232084977,0.9845433771903073
Firm 153,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 153,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 153,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 153,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 153,2020,24.89581555480963,17.387347742291322,13.11307640234992,7.568540702969588,56.548364862198916,1.148138289550695,239.78527665728316,228.12769394942802
Firm 154,2016,207.67879081770153,232.24748619861703,202.89333027514172,29.383600302218717,155.0530271482348,2.408579078337598,803.6530893506774,752.7743163776788
Firm 154,2017,101.98782070129874,204.2667693360058,438.5980511354681,314.36271246702023,126.0744694166872,0.7621898292542165,991.9738721814327,456.2237407126731
Firm 154,2018,233.1593634535091,252.59094353990204,189.4980378144557,290.6447784581909,63.02207149043583,3.2855534825509336,1126.4985807087155,63.04185111553364
Firm 154,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 154,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 155,2016,177.41719597607965,341.8458830527109,49.23683973444281,31.458087213833522,56.23879139783972,3.103472251912499,124.15981140363807,322.88107762976836
Firm 155,2017,250.10666458439354,10.847916732193045,0.0,0.0,57.57496598005573,0.008757271194511284,333.44894448517414,194.22689354383897
Firm 155,2018,328.1612298966904,140.54710527977255,0.0,0.0,82.55671605129788,2.5464442554232596,584.9752651320072,9.697527807696423
Firm 155,2019,288.19935623657034,176.72588848068455,0.0,0.0,26.359033702854724,3.6846055153344146,222.10798156911656,186.49929940061995
Firm 155,2020,52.01847436093316,96.98199896880233,0.0,0.0,79.70099870459954,4.03050037271596,138.98773240433886,236.35924365986608
Firm 156,2016,490.13588121891104,379.2928315058454,45.51951433126989,116.12396907010083,28.208475868143598,1.251979689775178,14331.610650519475,7468.803294551582
Firm 156,2017,285.7577537872605,367.68148074244465,72.08901384596977,89.48131274648058,483.13029385738366,0.44739360730687705,44.42653717323492,5952.143625750643
Firm 156,2018,69.76401740805075,822.2176476732217,120.11580025039605,12.082019220955672,236.76154386788363,1.4631412956703291,5398.876613184683,3943.8096609934632
Firm 156,2019,962.0628986503909,443.2232181966624,10.619615692625517,73.19723658158414,551.7482776773644,2.0156581716320168,4298.585737828679,1649.4975460704934
Firm 156,2020,303.0639752782653,1077.6918046374376,88.54784015404442,72.4901617976148,858.8384851269835,1.755623237911071,11404.082031672613,7727.091069143802
Firm 157,2016,137.74828790217603,133.22005380213503,347.16309775890863,0.0,7.57612003077585,8.729205034807178,993.1900279368962,449.87001141048654
Firm 157,2017,141.4496152134275,65.14267492336046,265.9204990048279,0.0,13.154743943227793,9.751337540215749,325.23141013069323,586.4690500771633
Firm 157,2018,112.44640195258943,45.15167621998755,414.36624934793343,0.0,2.5244274933093407,13.841875305217675,433.4961605063906,33.41452978141405
Firm 157,2019,70.80873432710302,89.36316114131996,51.66734052775896,0.0,5.4556632192031875,0.1872569635977079,730.7818326365389,82.6541756561071
Firm 157,2020,136.63081127704004,58.33194712575622,221.58611641265642,10.406706555961799,5.864493076904817,6.357703804490432,873.8872311290687,612.504985707485
Firm 158,2016,527.6893993373955,120.745083020844,1181.779071707448,525.8459330115271,61.92173633463523,0.169997410191875,984.8498727539187,1583.1282256777451
Firm 158,2017,259.0103974260562,450.9417191470117,664.2698244618286,425.13607692737304,326.50546243318615,1.9804034277110902,1598.2529283524516,54.35982244071517
Firm 158,2018,118.37269521502257,30.09213504163015,696.0079191916998,1004.6587829274731,387.74552746937707,1.635849697226497,639.7020621330008,1390.8545441127455
Firm 158,2019,158.01970680385318,620.3420509362459,1479.2301447095954,166.2735752777496,98.36032399278226,1.012509756189493,858.3507208769564,1178.2417772976107
Firm 158,2020,348.54332042690544,364.56130285225566,1212.3266441527032,432.78489119146434,382.8778755754137,2.9712022598788943,153.6346977373883,730.7449073734821
Firm 159,2016,101.88709793326377,230.1089224627036,308.95965259427305,0.6286062930435198,85.82447934896409,0.04527193325819904,355.3204670911708,153.44307124960795
Firm 159,2017,204.1130683538326,61.58082762462719,144.46705215892246,17.07593972574549,56.81653929263066,0.7061668057192853,106.32598655452706,107.87053776910275
Firm 159,2018,237.7407092374133,192.86080244849325,93.56804999027166,6.121315282467331,66.01645444315766,2.07434699883984,131.7510746040058,335.5502024171176
Firm 159,2019,225.50520959543005,67.33592689025133,318.6544151772372,38.88288911962406,85.3534405279799,0.540756578638776,151.6444449798291,89.62844739386466
Firm 159,2020,190.0388254918294,248.7085706386794,29.70440598301224,1.5480814157242628,101.63957460980053,2.7844074883876355,608.3801513266594,175.58758147732715
